Code,Cause,ISO3,Year,Sex,Age Group,Population,Deaths,Death rate per 100 000 population,DALY,DALY rate per 100 000 population
560,Iodine deficiency,AUS,2017,MLE,YEARS65-69,586182,0.0,0.0,12.9,2.2
570,Vitamin A deficiency,AUS,2017,MLE,YEARS65-69,586182,0.0,0.0,0.0,0.0
580,Iron-deficiency anaemia,AUS,2017,MLE,YEARS65-69,586182,0.0,0.0,146.61,25.01
880,Anxiety disorders,AUS,2017,MLE,YEARS65-69,586182,0.0,0.0,1799.01,306.9
890,Eating disorders,AUS,2017,MLE,YEARS65-69,586182,0.0,0.0,0.0,0.0
900,Autism and Asperger syndrome,AUS,2017,MLE,YEARS65-69,586182,0.0,0.0,452.91,77.26
910,Childhood behavioural disorders,AUS,2017,MLE,YEARS65-69,586182,0.0,0.0,23.21,3.96
920,Idiopathic intellectual disability,AUS,2017,MLE,YEARS65-69,586182,0.0,0.0,89.19,15.22
811,Thalassaemias,AUS,2017,MLE,YEARS65-69,586182,0.0,0.0,3.83,0.65
812,Sickle cell disorders and trait,AUS,2017,MLE,YEARS65-69,586182,0.0,0.0,1.03,0.18
830,Depressive disorders,AUS,2017,MLE,YEARS65-69,586182,0.0,0.0,3763.31,642.0
840,Bipolar disorder,AUS,2017,MLE,YEARS65-69,586182,0.0,0.0,1402.86,239.32
1505,Sudden infant death syndrome,AUS,2017,MLE,YEARS65-69,586182,0.0,0.0,0.0,0.0
990,Migraine,AUS,2017,MLE,YEARS65-69,586182,0.0,0.0,1149.61,196.12
1000,Non-migraine headache,AUS,2017,MLE,YEARS65-69,586182,0.0,0.0,399.08,68.08
1030,Glaucoma,AUS,2017,MLE,YEARS65-69,586182,0.0,0.0,125.54,21.42
1040,Cataracts,AUS,2017,MLE,YEARS65-69,586182,0.0,0.0,406.34,69.32
1050,Uncorrected refractive errors,AUS,2017,MLE,YEARS65-69,586182,0.0,0.0,2063.29,351.99
1060,Macular degeneration,AUS,2017,MLE,YEARS65-69,586182,0.0,0.0,131.09,22.36
1070,Other vision loss,AUS,2017,MLE,YEARS65-69,586182,0.0,0.0,903.58,154.15
1080,Other hearing loss,AUS,2017,MLE,YEARS65-69,586182,0.0,0.0,9920.95,1692.47
1240,Appendicitis,AUS,2017,MLE,YEARS65-69,586182,0.0,0.0,8.22,1.4
1360,Osteoarthritis,AUS,2017,MLE,YEARS65-69,586182,0.0,0.0,6277.31,1070.88
1370,Gout,AUS,2017,MLE,YEARS65-69,586182,0.0,0.0,1814.72,309.58
1280,Benign prostatic hyperplasia,AUS,2017,MLE,YEARS65-69,586182,0.0,0.0,1546.02,263.74
1290,Urolithiasis,AUS,2017,MLE,YEARS65-69,586182,0.0,0.0,74.69,12.74
1310,Infertility,AUS,2017,MLE,YEARS65-69,586182,0.0,0.0,0.0,0.0
1320,Gynecological diseases,AUS,2017,MLE,YEARS65-69,586182,0.0,0.0,0.0,0.0
680,"Trachea, bronchus, lung cancers",AUS,2016,FMLE,YEARS60-64,661615,349.05,52.76,10164.62,1536.33
700,Breast cancer,AUS,2016,FMLE,YEARS60-64,661615,333.65,50.43,10964.25,1657.19
650,Colon and rectum cancers,AUS,2016,FMLE,YEARS60-64,661615,185.19,27.99,5728.39,865.82
1130,Ischaemic heart disease,AUS,2016,FMLE,YEARS60-64,661615,170.71,25.8,5345.47,807.94
1180,Chronic obstructive pulmonary disease,AUS,2016,FMLE,YEARS60-64,661615,165.82,25.06,8579.81,1296.8
1140,Stroke,AUS,2016,FMLE,YEARS60-64,661615,105.93,16.01,4933.5,745.68
670,Pancreas cancer,AUS,2016,FMLE,YEARS60-64,661615,98.02,14.82,2839.39,429.16
730,Ovary cancer,AUS,2016,FMLE,YEARS60-64,661615,93.02,14.06,2756.94,416.7
800,Diabetes mellitus,AUS,2016,FMLE,YEARS60-64,661615,76.24,11.52,9015.36,1362.63
760,"Lymphomas, multiple myeloma",AUS,2016,FMLE,YEARS60-64,661615,75.33,11.39,2320.41,350.72
751,Brain and nervous system cancers,AUS,2016,FMLE,YEARS60-64,661615,73.19,11.06,2122.7,320.84
660,Liver cancer,AUS,2016,FMLE,YEARS60-64,661615,62.01,9.37,1788.7,270.35
720,Corpus uteri cancer,AUS,2016,FMLE,YEARS60-64,661615,54.25,8.2,1710.25,258.5
1230,Cirrhosis of the liver,AUS,2016,FMLE,YEARS60-64,661615,48.89,7.39,1440.08,217.66
950,Alzheimer disease and other dementias,AUS,2016,FMLE,YEARS60-64,661615,42.9,6.48,2130.05,321.95
690,Melanoma and other skin cancers,AUS,2016,FMLE,YEARS60-64,661615,40.9,6.18,1665.13,251.68
1610,Self-harm,AUS,2016,FMLE,YEARS60-64,661615,39.03,5.9,1365.15,206.34
1270,Kidney diseases,AUS,2016,FMLE,YEARS60-64,661615,36.05,5.45,1935.85,292.59
770,Leukaemia,AUS,2016,FMLE,YEARS60-64,661615,35.52,5.37,1092.44,165.12
1150,"Cardiomyopathy, myocarditis, endocarditis",AUS,2016,FMLE,YEARS60-64,661615,28.93,4.37,981.59,148.36
640,Stomach cancer,AUS,2016,FMLE,YEARS60-64,661615,27.98,4.23,826.81,124.97
390,Lower respiratory infections,AUS,2016,FMLE,YEARS60-64,661615,27.94,4.22,821.68,124.19
980,Multiple sclerosis,AUS,2016,FMLE,YEARS60-64,661615,27.94,4.22,1102.05,166.57
620,Mouth and oropharynx cancers,AUS,2016,FMLE,YEARS60-64,661615,26.9,4.07,794.8,120.13
710,Cervix uteri cancer,AUS,2016,FMLE,YEARS60-64,661615,26.47,4.0,829.29,125.34
745,Kidney cancer,AUS,2016,FMLE,YEARS60-64,661615,23.68,3.58,723.89,109.41
870,Drug use disorders,AUS,2016,FMLE,YEARS60-64,661615,22.95,3.47,1219.05,184.25
630,Oesophagus cancer,AUS,2016,FMLE,YEARS60-64,661615,20.45,3.09,598.21,90.42
1400,Congenital anomalies,AUS,2016,FMLE,YEARS60-64,661615,19.95,3.02,892.75,134.93
1530,Road injury,AUS,2016,FMLE,YEARS60-64,661615,20.0,3.02,1605.22,242.62
1550,Falls,AUS,2016,FMLE,YEARS60-64,661615,14.01,2.12,5773.0,872.56
200,Acute hepatitis C,AUS,2016,FMLE,YEARS60-64,661615,11.97,1.81,344.06,52.0
860,Alcohol use disorders,AUS,2016,FMLE,YEARS60-64,661615,10.98,1.66,1292.96,195.42
755,Mesothelioma,AUS,2016,FMLE,YEARS60-64,661615,10.76,1.63,315.95,47.75
1120,Hypertensive heart disease,AUS,2016,FMLE,YEARS60-64,661615,9.98,1.51,340.28,51.43
1248,Pancreatitis,AUS,2016,FMLE,YEARS60-64,661615,9.98,1.51,322.74,48.78
750,Bladder cancer,AUS,2016,FMLE,YEARS60-64,661615,9.69,1.46,321.07,48.53
960,Parkinson disease,AUS,2016,FMLE,YEARS60-64,661615,8.98,1.36,479.44,72.47
752,Gallbladder and biliary tract cancer,AUS,2016,FMLE,YEARS60-64,661615,8.61,1.3,253.85,38.37
754,Thyroid cancer,AUS,2016,FMLE,YEARS60-64,661615,7.53,1.14,272.74,41.22
970,Epilepsy,AUS,2016,FMLE,YEARS60-64,661615,6.98,1.05,672.11,101.59
1330,Skin diseases,AUS,2016,FMLE,YEARS60-64,661615,6.98,1.05,1905.52,288.01
1242,Paralytic ileus and intestinal obstruction,AUS,2016,FMLE,YEARS60-64,661615,5.99,0.91,201.43,30.45
1190,Asthma,AUS,2016,FMLE,YEARS60-64,661615,5.99,0.91,2109.93,318.91
1620,Interpersonal violence,AUS,2016,FMLE,YEARS60-64,661615,5.13,0.78,590.86,89.31
1350,Rheumatoid arthritis,AUS,2016,FMLE,YEARS60-64,661615,3.99,0.6,1542.97,233.21
1110,Rheumatic heart disease,AUS,2016,FMLE,YEARS60-64,661615,3.99,0.6,170.72,25.8
1220,Peptic ulcer disease,AUS,2016,FMLE,YEARS60-64,661615,2.99,0.45,113.09,17.09
1246,Gallbladder and biliary diseases,AUS,2016,FMLE,YEARS60-64,661615,2.99,0.45,695.68,105.15
110,Diarrhoeal diseases,AUS,2016,FMLE,YEARS60-64,661615,2.99,0.45,374.77,56.64
753,Larynx cancer,AUS,2016,FMLE,YEARS60-64,661615,2.15,0.32,72.4,10.94
550,Protein-energy malnutrition,AUS,2016,FMLE,YEARS60-64,661615,2.0,0.3,224.16,33.88
170,Meningitis,AUS,2016,FMLE,YEARS60-64,661615,2.0,0.3,82.52,12.47
1540,Poisonings,AUS,2016,FMLE,YEARS60-64,661615,2.0,0.3,127.49,19.27
1560,"Fire, heat and hot substances",AUS,2016,FMLE,YEARS60-64,661615,1.0,0.15,494.62,74.76
1244,Inflammatory bowel disease,AUS,2016,FMLE,YEARS60-64,661615,1.0,0.15,243.86,36.86
1240,Appendicitis,AUS,2016,FMLE,YEARS60-64,661615,1.0,0.15,36.97,5.59
1241,Gastritis and duodenitis,AUS,2016,FMLE,YEARS60-64,661615,1.0,0.15,258.8,39.12
920,Idiopathic intellectual disability,AUS,2016,FMLE,YEARS60-64,661615,1.0,0.15,191.68,28.97
410,Otitis media,AUS,2016,FMLE,YEARS60-64,661615,1.0,0.15,82.15,12.42
30,Tuberculosis,AUS,2016,FMLE,YEARS60-64,661615,1.0,0.15,37.03,5.6
580,Iron-deficiency anaemia,AUS,2016,FMLE,YEARS60-64,661615,1.0,0.15,453.51,68.55
190,Acute hepatitis B,AUS,2016,FMLE,YEARS60-64,661615,0.95,0.14,39.96,6.04
186,Acute hepatitis A,AUS,2016,FMLE,YEARS60-64,661615,0.25,0.04,17.0,2.57
1580,Natural disasters,AUS,2016,FMLE,YEARS60-64,661615,0.25,0.04,9.07,1.37
1630,Collective violence and legal intervention,AUS,2016,FMLE,YEARS60-64,661615,0.09,0.01,3.03,0.46
205,Acute hepatitis E,AUS,2016,FMLE,YEARS60-64,661615,0.05,0.01,2.32,0.35
220,Malaria,AUS,2016,FMLE,YEARS60-64,661615,0.0,0.0,0.0,0.0
230,African trypanosomiasis,AUS,2016,FMLE,YEARS60-64,661615,0.0,0.0,0.0,0.0
240,Chagas disease,AUS,2016,FMLE,YEARS60-64,661615,0.0,0.0,0.53,0.08
250,Schistosomiasis,AUS,2016,FMLE,YEARS60-64,661615,0.0,0.0,0.0,0.0
260,Leishmaniasis,AUS,2016,FMLE,YEARS60-64,661615,0.0,0.0,0.0,0.0
270,Lymphatic filariasis,AUS,2016,FMLE,YEARS60-64,661615,0.0,0.0,0.0,0.0
280,Onchocerciasis,AUS,2016,FMLE,YEARS60-64,661615,0.0,0.0,0.0,0.0
285,Cysticercosis,AUS,2016,FMLE,YEARS60-64,661615,0.0,0.0,0.0,0.0
295,Echinococcosis,AUS,2016,FMLE,YEARS60-64,661615,0.01,0.0,1.67,0.25
300,Dengue,AUS,2016,FMLE,YEARS60-64,661615,0.0,0.0,15.94,2.41
310,Trachoma,AUS,2016,FMLE,YEARS60-64,661615,0.0,0.0,0.08,0.01
315,Yellow fever,AUS,2016,FMLE,YEARS60-64,661615,0.0,0.0,0.0,0.0
320,Rabies,AUS,2016,FMLE,YEARS60-64,661615,0.0,0.0,0.0,0.0
340,Ascariasis,AUS,2016,FMLE,YEARS60-64,661615,0.0,0.0,0.0,0.0
350,Trichuriasis,AUS,2016,FMLE,YEARS60-64,661615,0.0,0.0,0.0,0.0
360,Hookworm disease,AUS,2016,FMLE,YEARS60-64,661615,0.0,0.0,0.0,0.0
362,Food-bourne trematodes,AUS,2016,FMLE,YEARS60-64,661615,0.0,0.0,0.0,0.0
365,Leprosy,AUS,2016,FMLE,YEARS60-64,661615,0.0,0.0,0.0,0.0
180,Encephalitis,AUS,2016,FMLE,YEARS60-64,661615,0.0,0.0,4.38,0.66
420,Maternal conditions,AUS,2016,FMLE,YEARS60-64,661615,0.0,0.0,0.0,0.0
490,Neonatal conditions,AUS,2016,FMLE,YEARS60-64,661615,0.0,0.0,831.53,125.68
400,Upper respiratory infections,AUS,2016,FMLE,YEARS60-64,661615,0.0,0.0,420.3,63.53
50,Syphilis,AUS,2016,FMLE,YEARS60-64,661615,0.0,0.0,0.29,0.04
60,Chlamydia,AUS,2016,FMLE,YEARS60-64,661615,0.0,0.0,0.04,0.01
70,Gonorrhoea,AUS,2016,FMLE,YEARS60-64,661615,0.0,0.0,0.03,0.0
80,Trichomoniasis,AUS,2016,FMLE,YEARS60-64,661615,0.0,0.0,23.75,3.59
85,Genital herpes,AUS,2016,FMLE,YEARS60-64,661615,0.0,0.0,35.2,5.32
100,HIV/AIDS,AUS,2016,FMLE,YEARS60-64,661615,0.0,0.0,17.88,2.7
130,Whooping cough,AUS,2016,FMLE,YEARS60-64,661615,0.0,0.0,0.0,0.0
140,Diphtheria,AUS,2016,FMLE,YEARS60-64,661615,0.0,0.0,0.0,0.0
150,Measles,AUS,2016,FMLE,YEARS60-64,661615,0.0,0.0,0.0,0.0
160,Tetanus,AUS,2016,FMLE,YEARS60-64,661615,0.0,0.0,0.0,0.0
560,Iodine deficiency,AUS,2016,FMLE,YEARS60-64,661615,0.0,0.0,19.82,3.0
570,Vitamin A deficiency,AUS,2016,FMLE,YEARS60-64,661615,0.0,0.0,0.0,0.0
740,Prostate cancer,AUS,2016,FMLE,YEARS60-64,661615,0.0,0.0,0.0,0.0
742,Testicular cancer,AUS,2016,FMLE,YEARS60-64,661615,0.0,0.0,0.0,0.0
880,Anxiety disorders,AUS,2016,FMLE,YEARS60-64,661615,0.0,0.0,3921.25,592.68
890,Eating disorders,AUS,2016,FMLE,YEARS60-64,661615,0.0,0.0,0.0,0.0
900,Autism and Asperger syndrome,AUS,2016,FMLE,YEARS60-64,661615,0.0,0.0,137.83,20.83
910,Childhood behavioural disorders,AUS,2016,FMLE,YEARS60-64,661615,0.0,0.0,25.14,3.8
811,Thalassaemias,AUS,2016,FMLE,YEARS60-64,661615,0.0,0.0,10.81,1.63
812,Sickle cell disorders and trait,AUS,2016,FMLE,YEARS60-64,661615,0.0,0.0,2.28,0.34
830,Depressive disorders,AUS,2016,FMLE,YEARS60-64,661615,0.0,0.0,6087.69,920.13
840,Bipolar disorder,AUS,2016,FMLE,YEARS60-64,661615,0.0,0.0,1917.51,289.82
850,Schizophrenia,AUS,2016,FMLE,YEARS60-64,661615,0.0,0.0,2250.91,340.21
1570,Drowning,AUS,2016,FMLE,YEARS60-64,661615,0.0,0.0,22.85,3.45
1575,Exposure to mechanical forces,AUS,2016,FMLE,YEARS60-64,661615,0.0,0.0,2722.56,411.5
1470,Oral conditions,AUS,2016,FMLE,YEARS60-64,661615,0.0,0.0,6417.46,969.97
1505,Sudden infant death syndrome,AUS,2016,FMLE,YEARS60-64,661615,0.0,0.0,0.0,0.0
990,Migraine,AUS,2016,FMLE,YEARS60-64,661615,0.0,0.0,2552.85,385.85
1000,Non-migraine headache,AUS,2016,FMLE,YEARS60-64,661615,0.0,0.0,637.53,96.36
1030,Glaucoma,AUS,2016,FMLE,YEARS60-64,661615,0.0,0.0,114.69,17.33
1040,Cataracts,AUS,2016,FMLE,YEARS60-64,661615,0.0,0.0,416.61,62.97
1050,Uncorrected refractive errors,AUS,2016,FMLE,YEARS60-64,661615,0.0,0.0,2085.67,315.24
1060,Macular degeneration,AUS,2016,FMLE,YEARS60-64,661615,0.0,0.0,138.51,20.94
1070,Other vision loss,AUS,2016,FMLE,YEARS60-64,661615,0.0,0.0,821.7,124.2
1080,Other hearing loss,AUS,2016,FMLE,YEARS60-64,661615,0.0,0.0,4413.39,667.06
1360,Osteoarthritis,AUS,2016,FMLE,YEARS60-64,661615,0.0,0.0,10322.01,1560.12
1370,Gout,AUS,2016,FMLE,YEARS60-64,661615,0.0,0.0,355.32,53.7
1380,Back and neck pain,AUS,2016,FMLE,YEARS60-64,661615,0.0,0.0,8467.95,1279.89
1280,Benign prostatic hyperplasia,AUS,2016,FMLE,YEARS60-64,661615,0.0,0.0,0.0,0.0
1290,Urolithiasis,AUS,2016,FMLE,YEARS60-64,661615,0.0,0.0,29.37,4.44
1310,Infertility,AUS,2016,FMLE,YEARS60-64,661615,0.0,0.0,0.0,0.0
1320,Gynecological diseases,AUS,2016,FMLE,YEARS60-64,661615,0.0,0.0,1996.32,301.73
680,"Trachea, bronchus, lung cancers",AUS,2017,FMLE,YEARS70-74,480867,598.75,124.51,12050.44,2505.98
1180,Chronic obstructive pulmonary disease,AUS,2017,FMLE,YEARS70-74,480867,469.13,97.56,15040.11,3127.71
1130,Ischaemic heart disease,AUS,2017,FMLE,YEARS70-74,480867,453.61,94.33,10221.71,2125.68
700,Breast cancer,AUS,2017,FMLE,YEARS70-74,480867,355.87,74.01,8300.4,1726.13
1140,Stroke,AUS,2017,FMLE,YEARS70-74,480867,284.23,59.11,8145.68,1693.96
650,Colon and rectum cancers,AUS,2017,FMLE,YEARS70-74,480867,281.44,58.53,6154.47,1279.87
950,Alzheimer disease and other dementias,AUS,2017,FMLE,YEARS70-74,480867,272.03,56.57,9286.34,1931.17
670,Pancreas cancer,AUS,2017,FMLE,YEARS70-74,480867,212.78,44.25,4250.99,884.03
800,Diabetes mellitus,AUS,2017,FMLE,YEARS70-74,480867,173.96,36.18,11524.06,2396.52
760,"Lymphomas, multiple myeloma",AUS,2017,FMLE,YEARS70-74,480867,160.66,33.41,3466.17,720.82
730,Ovary cancer,AUS,2017,FMLE,YEARS70-74,480867,141.56,29.44,2889.37,600.87
770,Leukaemia,AUS,2017,FMLE,YEARS70-74,480867,88.43,18.39,1872.21,389.34
751,Brain and nervous system cancers,AUS,2017,FMLE,YEARS70-74,480867,86.31,17.95,1731.88,360.16
660,Liver cancer,AUS,2017,FMLE,YEARS70-74,480867,82.16,17.09,1641.18,341.3
390,Lower respiratory infections,AUS,2017,FMLE,YEARS70-74,480867,78.15,16.25,1569.25,326.34
690,Melanoma and other skin cancers,AUS,2017,FMLE,YEARS70-74,480867,74.42,15.48,2138.15,444.64
1270,Kidney diseases,AUS,2017,FMLE,YEARS70-74,480867,73.33,15.25,2710.69,563.71
720,Corpus uteri cancer,AUS,2017,FMLE,YEARS70-74,480867,71.75,14.92,1539.3,320.11
1550,Falls,AUS,2017,FMLE,YEARS70-74,480867,64.49,13.41,7407.39,1540.42
1150,"Cardiomyopathy, myocarditis, endocarditis",AUS,2017,FMLE,YEARS70-74,480867,53.42,11.11,1301.25,270.6
630,Oesophagus cancer,AUS,2017,FMLE,YEARS70-74,480867,52.83,10.99,1067.36,221.97
640,Stomach cancer,AUS,2017,FMLE,YEARS70-74,480867,51.76,10.76,1062.37,220.93
745,Kidney cancer,AUS,2017,FMLE,YEARS70-74,480867,47.44,9.87,991.61,206.21
960,Parkinson disease,AUS,2017,FMLE,YEARS70-74,480867,42.54,8.85,1381.91,287.38
1610,Self-harm,AUS,2017,FMLE,YEARS70-74,480867,35.72,7.43,880.25,183.05
1120,Hypertensive heart disease,AUS,2017,FMLE,YEARS70-74,480867,33.63,6.99,872.34,181.41
750,Bladder cancer,AUS,2017,FMLE,YEARS70-74,480867,30.19,6.28,667.47,138.81
620,Mouth and oropharynx cancers,AUS,2017,FMLE,YEARS70-74,480867,29.12,6.06,600.89,124.96
1230,Cirrhosis of the liver,AUS,2017,FMLE,YEARS70-74,480867,27.7,5.76,578.61,120.33
710,Cervix uteri cancer,AUS,2017,FMLE,YEARS70-74,480867,26.4,5.49,580.13,120.64
752,Gallbladder and biliary tract cancer,AUS,2017,FMLE,YEARS70-74,480867,24.8,5.16,503.1,104.62
755,Mesothelioma,AUS,2017,FMLE,YEARS70-74,480867,24.8,5.16,501.12,104.21
980,Multiple sclerosis,AUS,2017,FMLE,YEARS70-74,480867,18.79,3.91,551.47,114.68
1350,Rheumatoid arthritis,AUS,2017,FMLE,YEARS70-74,480867,17.81,3.7,1594.38,331.56
1190,Asthma,AUS,2017,FMLE,YEARS70-74,480867,15.83,3.29,1826.19,379.77
1330,Skin diseases,AUS,2017,FMLE,YEARS70-74,480867,15.83,3.29,1773.45,368.8
1400,Congenital anomalies,AUS,2017,FMLE,YEARS70-74,480867,13.85,2.88,441.0,91.71
1242,Paralytic ileus and intestinal obstruction,AUS,2017,FMLE,YEARS70-74,480867,13.85,2.88,307.89,64.03
1530,Road injury,AUS,2017,FMLE,YEARS70-74,480867,11.4,2.37,1071.79,222.89
1246,Gallbladder and biliary diseases,AUS,2017,FMLE,YEARS70-74,480867,10.88,2.26,666.25,138.55
1110,Rheumatic heart disease,AUS,2017,FMLE,YEARS70-74,480867,10.88,2.26,301.1,62.62
754,Thyroid cancer,AUS,2017,FMLE,YEARS70-74,480867,10.78,2.24,251.32,52.26
870,Drug use disorders,AUS,2017,FMLE,YEARS70-74,480867,10.79,2.24,405.46,84.32
110,Diarrhoeal diseases,AUS,2017,FMLE,YEARS70-74,480867,9.89,2.06,501.73,104.34
860,Alcohol use disorders,AUS,2017,FMLE,YEARS70-74,480867,9.89,2.06,635.15,132.08
1220,Peptic ulcer disease,AUS,2017,FMLE,YEARS70-74,480867,9.89,2.06,221.24,46.01
1248,Pancreatitis,AUS,2017,FMLE,YEARS70-74,480867,8.9,1.85,210.93,43.86
970,Epilepsy,AUS,2017,FMLE,YEARS70-74,480867,5.94,1.24,571.16,118.78
190,Acute hepatitis B,AUS,2017,FMLE,YEARS70-74,480867,4.79,1.0,102.99,21.42
550,Protein-energy malnutrition,AUS,2017,FMLE,YEARS70-74,480867,3.96,0.82,214.25,44.55
753,Larynx cancer,AUS,2017,FMLE,YEARS70-74,480867,3.23,0.67,74.4,15.47
840,Bipolar disorder,AUS,2017,FMLE,YEARS70-74,480867,2.97,0.62,1084.31,225.49
850,Schizophrenia,AUS,2017,FMLE,YEARS70-74,480867,2.97,0.62,1115.49,231.97
580,Iron-deficiency anaemia,AUS,2017,FMLE,YEARS70-74,480867,2.97,0.62,247.88,51.55
30,Tuberculosis,AUS,2017,FMLE,YEARS70-74,480867,2.97,0.62,77.14,16.04
1244,Inflammatory bowel disease,AUS,2017,FMLE,YEARS70-74,480867,2.97,0.62,180.83,37.6
920,Idiopathic intellectual disability,AUS,2017,FMLE,YEARS70-74,480867,1.98,0.41,130.96,27.23
1570,Drowning,AUS,2017,FMLE,YEARS70-74,480867,1.98,0.41,60.18,12.51
400,Upper respiratory infections,AUS,2017,FMLE,YEARS70-74,480867,1.98,0.41,323.05,67.18
1620,Interpersonal violence,AUS,2017,FMLE,YEARS70-74,480867,1.18,0.25,349.18,72.61
1540,Poisonings,AUS,2017,FMLE,YEARS70-74,480867,0.99,0.21,71.06,14.78
1380,Back and neck pain,AUS,2017,FMLE,YEARS70-74,480867,0.99,0.21,6383.04,1327.4
1241,Gastritis and duodenitis,AUS,2017,FMLE,YEARS70-74,480867,0.99,0.21,178.42,37.1
170,Meningitis,AUS,2017,FMLE,YEARS70-74,480867,0.99,0.21,35.31,7.34
200,Acute hepatitis C,AUS,2017,FMLE,YEARS70-74,480867,0.99,0.21,20.42,4.25
1580,Natural disasters,AUS,2017,FMLE,YEARS70-74,480867,0.35,0.07,8.4,1.75
205,Acute hepatitis E,AUS,2017,FMLE,YEARS70-74,480867,0.16,0.03,4.13,0.86
186,Acute hepatitis A,AUS,2017,FMLE,YEARS70-74,480867,0.12,0.02,5.17,1.08
1630,Collective violence and legal intervention,AUS,2017,FMLE,YEARS70-74,480867,0.05,0.01,1.28,0.27
1575,Exposure to mechanical forces,AUS,2017,FMLE,YEARS70-74,480867,0.0,0.0,2184.16,454.21
1470,Oral conditions,AUS,2017,FMLE,YEARS70-74,480867,0.0,0.0,6755.4,1404.84
1505,Sudden infant death syndrome,AUS,2017,FMLE,YEARS70-74,480867,0.0,0.0,0.0,0.0
1560,"Fire, heat and hot substances",AUS,2017,FMLE,YEARS70-74,480867,0.0,0.0,346.68,72.09
1240,Appendicitis,AUS,2017,FMLE,YEARS70-74,480867,0.0,0.0,3.41,0.71
1360,Osteoarthritis,AUS,2017,FMLE,YEARS70-74,480867,0.0,0.0,9305.88,1935.23
1370,Gout,AUS,2017,FMLE,YEARS70-74,480867,0.0,0.0,547.2,113.79
1280,Benign prostatic hyperplasia,AUS,2017,FMLE,YEARS70-74,480867,0.0,0.0,0.0,0.0
1290,Urolithiasis,AUS,2017,FMLE,YEARS70-74,480867,0.0,0.0,16.54,3.44
1310,Infertility,AUS,2017,FMLE,YEARS70-74,480867,0.0,0.0,0.0,0.0
1320,Gynecological diseases,AUS,2017,FMLE,YEARS70-74,480867,0.0,0.0,1256.08,261.21
990,Migraine,AUS,2017,FMLE,YEARS70-74,480867,0.0,0.0,1144.13,237.93
1000,Non-migraine headache,AUS,2017,FMLE,YEARS70-74,480867,0.0,0.0,367.78,76.48
1030,Glaucoma,AUS,2017,FMLE,YEARS70-74,480867,0.0,0.0,242.8,50.49
1040,Cataracts,AUS,2017,FMLE,YEARS70-74,480867,0.0,0.0,580.17,120.65
1050,Uncorrected refractive errors,AUS,2017,FMLE,YEARS70-74,480867,0.0,0.0,2178.47,453.03
1060,Macular degeneration,AUS,2017,FMLE,YEARS70-74,480867,0.0,0.0,325.17,67.62
1070,Other vision loss,AUS,2017,FMLE,YEARS70-74,480867,0.0,0.0,952.11,198.0
1080,Other hearing loss,AUS,2017,FMLE,YEARS70-74,480867,0.0,0.0,6989.5,1453.52
740,Prostate cancer,AUS,2017,FMLE,YEARS70-74,480867,0.0,0.0,0.0,0.0
742,Testicular cancer,AUS,2017,FMLE,YEARS70-74,480867,0.0,0.0,0.0,0.0
880,Anxiety disorders,AUS,2017,FMLE,YEARS70-74,480867,0.0,0.0,2207.49,459.06
890,Eating disorders,AUS,2017,FMLE,YEARS70-74,480867,0.0,0.0,0.0,0.0
900,Autism and Asperger syndrome,AUS,2017,FMLE,YEARS70-74,480867,0.0,0.0,90.01,18.72
910,Childhood behavioural disorders,AUS,2017,FMLE,YEARS70-74,480867,0.0,0.0,4.46,0.93
811,Thalassaemias,AUS,2017,FMLE,YEARS70-74,480867,0.0,0.0,7.27,1.51
812,Sickle cell disorders and trait,AUS,2017,FMLE,YEARS70-74,480867,0.0,0.0,1.47,0.31
830,Depressive disorders,AUS,2017,FMLE,YEARS70-74,480867,0.0,0.0,3531.18,734.34
220,Malaria,AUS,2017,FMLE,YEARS70-74,480867,0.0,0.0,0.0,0.0
230,African trypanosomiasis,AUS,2017,FMLE,YEARS70-74,480867,0.0,0.0,0.0,0.0
240,Chagas disease,AUS,2017,FMLE,YEARS70-74,480867,0.0,0.0,0.43,0.09
250,Schistosomiasis,AUS,2017,FMLE,YEARS70-74,480867,0.0,0.0,0.0,0.0
260,Leishmaniasis,AUS,2017,FMLE,YEARS70-74,480867,0.0,0.0,0.0,0.0
270,Lymphatic filariasis,AUS,2017,FMLE,YEARS70-74,480867,0.0,0.0,0.0,0.0
280,Onchocerciasis,AUS,2017,FMLE,YEARS70-74,480867,0.0,0.0,0.0,0.0
285,Cysticercosis,AUS,2017,FMLE,YEARS70-74,480867,0.0,0.0,0.0,0.0
295,Echinococcosis,AUS,2017,FMLE,YEARS70-74,480867,0.02,0.0,1.42,0.3
300,Dengue,AUS,2017,FMLE,YEARS70-74,480867,0.0,0.0,10.73,2.23
310,Trachoma,AUS,2017,FMLE,YEARS70-74,480867,0.0,0.0,0.13,0.03
315,Yellow fever,AUS,2017,FMLE,YEARS70-74,480867,0.0,0.0,0.0,0.0
320,Rabies,AUS,2017,FMLE,YEARS70-74,480867,0.0,0.0,0.0,0.0
340,Ascariasis,AUS,2017,FMLE,YEARS70-74,480867,0.0,0.0,0.0,0.0
350,Trichuriasis,AUS,2017,FMLE,YEARS70-74,480867,0.0,0.0,0.0,0.0
360,Hookworm disease,AUS,2017,FMLE,YEARS70-74,480867,0.0,0.0,0.0,0.0
362,Food-bourne trematodes,AUS,2017,FMLE,YEARS70-74,480867,0.0,0.0,0.0,0.0
